<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.29	00:00:00	156.431	156.431	156.387	156.388	3	0	178
2025.12.29	00:05:00	156.377	156.505	156.377	156.462	38	0	72
2025.12.29	00:10:00	156.462	156.502	156.442	156.485	26	0	64
2025.12.29	00:15:00	156.485	156.570	156.416	156.505	26	0	49
2025.12.29	00:20:00	156.455	156.593	156.455	156.524	23	0	33
2025.12.29	00:25:00	156.525	156.567	156.496	156.554	25	0	22
2025.12.29	00:30:00	156.534	156.554	156.497	156.503	52	0	30
2025.12.29	00:35:00	156.503	156.511	156.487	156.488	36	0	22
2025.12.29	00:40:00	156.487	156.490	156.480	156.487	54	0	38
2025.12.29	00:45:00	156.487	156.490	156.469	156.480	49	0	31
2025.12.29	00:50:00	156.480	156.492	156.475	156.485	67	0	49
2025.12.29	00:55:00	156.485	156.494	156.473	156.477	40	0	49
2025.12.29	01:00:00	156.504	156.550	156.466	156.492	51	0	49
2025.12.29	01:05:00	156.493	156.535	156.468	156.483	61	0	4
2025.12.29	01:10:00	156.480	156.481	156.450	156.451	64	0	3
2025.12.29	01:15:00	156.452	156.467	156.421	156.429	93	0	3
2025.12.29	01:20:00	156.428	156.434	156.409	156.413	95	0	3
2025.12.29	01:25:00	156.414	156.421	156.411	156.419	88	0	3
2025.12.29	01:30:00	156.418	156.494	156.417	156.494	89	0	3
2025.12.29	01:35:00	156.495	156.520	156.481	156.520	84	0	3
2025.12.29	01:40:00	156.521	156.528	156.495	156.496	99	0	3
2025.12.29	01:45:00	156.496	156.496	156.430	156.450	123	0	3
2025.12.29	01:50:00	156.449	156.467	156.403	156.451	114	0	3
2025.12.29	01:55:00	156.450	156.488	156.444	156.484	109	0	3
2025.12.29	02:00:00	156.485	156.485	156.210	156.210	314	0	3
2025.12.29	02:05:00	156.211	156.211	156.061	156.086	305	0	3
2025.12.29	02:10:00	156.087	156.137	156.057	156.116	234	0	3
2025.12.29	02:15:00	156.117	156.201	156.099	156.175	202	0	4
2025.12.29	02:20:00	156.176	156.251	156.175	156.208	253	0	3
2025.12.29	02:25:00	156.206	156.206	156.101	156.151	260	0	3
2025.12.29	02:30:00	156.150	156.164	156.081	156.130	232	0	3
2025.12.29	02:35:00	156.127	156.156	156.091	156.139	230	0	3
2025.12.29	02:40:00	156.138	156.164	156.100	156.134	207	0	3
2025.12.29	02:45:00	156.134	156.219	156.114	156.212	219	0	3
2025.12.29	02:50:00	156.210	156.326	156.201	156.299	293	0	3
2025.12.29	02:55:00	156.304	156.328	156.247	156.278	257	0	3
2025.12.29	03:00:00	156.279	156.373	156.270	156.371	249	0	3
2025.12.29	03:05:00	156.370	156.371	156.254	156.261	219	0	3
2025.12.29	03:10:00	156.263	156.310	156.245	156.250	193	0	3
2025.12.29	03:15:00	156.249	156.273	156.221	156.221	192	0	3
2025.12.29	03:20:00	156.220	156.254	156.190	156.191	168	0	3
2025.12.29	03:25:00	156.191	156.233	156.191	156.233	143	0	3
2025.12.29	03:30:00	156.231	156.266	156.190	156.261	169	0	3
2025.12.29	03:35:00	156.262	156.298	156.235	156.298	167	0	3
2025.12.29	03:40:00	156.298	156.326	156.283	156.287	145	0	3
2025.12.29	03:45:00	156.288	156.306	156.262	156.275	140	0	3
2025.12.29	03:50:00	156.274	156.335	156.260	156.310	150	0	3
2025.12.29	03:55:00	156.311	156.327	156.265	156.310	145	0	3
2025.12.29	04:00:00	156.311	156.374	156.301	156.372	199	0	3
2025.12.29	04:05:00	156.372	156.397	156.348	156.387	151	0	3
2025.12.29	04:10:00	156.388	156.462	156.382	156.451	196	0	3
2025.12.29	04:15:00	156.452	156.511	156.444	156.486	156	0	3
2025.12.29	04:20:00	156.486	156.509	156.444	156.444	139	0	3
2025.12.29	04:25:00	156.443	156.484	156.428	156.457	156	0	4
2025.12.29	04:30:00	156.456	156.491	156.442	156.456	123	0	3
2025.12.29	04:35:00	156.457	156.472	156.428	156.432	93	0	3
2025.12.29	04:40:00	156.432	156.454	156.406	156.413	132	0	4
2025.12.29	04:45:00	156.412	156.418	156.382	156.411	126	0	4
2025.12.29	04:50:00	156.410	156.420	156.379	156.381	104	0	4
2025.12.29	04:55:00	156.381	156.439	156.373	156.430	135	0	3
2025.12.29	05:00:00	156.430	156.444	156.402	156.405	112	0	3
2025.12.29	05:05:00	156.406	156.438	156.392	156.415	108	0	3
