<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.02	00:00:00	140.830	140.860	140.816	140.860	16	0	34
2024.01.02	00:05:00	140.860	140.871	140.848	140.848	17	0	12
2024.01.02	00:10:00	140.864	140.865	140.849	140.852	26	0	13
2024.01.02	00:15:00	140.857	140.873	140.857	140.858	17	0	12
2024.01.02	00:20:00	140.861	140.883	140.857	140.871	39	0	5
2024.01.02	00:25:00	140.870	140.935	140.859	140.885	52	0	9
2024.01.02	00:30:00	140.887	140.921	140.886	140.907	27	0	34
2024.01.02	00:35:00	140.909	140.961	140.871	140.874	42	0	20
2024.01.02	00:40:00	140.874	140.899	140.874	140.886	26	0	26
2024.01.02	00:45:00	140.886	140.901	140.871	140.881	32	0	22
2024.01.02	00:50:00	140.884	140.897	140.869	140.884	23	0	24
2024.01.02	00:55:00	140.884	140.890	140.858	140.881	35	0	28
2024.01.02	01:00:00	140.914	140.917	140.859	140.880	358	0	10
2024.01.02	01:05:00	140.879	140.883	140.819	140.821	357	0	10
2024.01.02	01:10:00	140.820	140.826	140.807	140.820	564	0	10
2024.01.02	01:15:00	140.820	140.894	140.820	140.883	520	0	10
2024.01.02	01:20:00	140.882	140.899	140.862	140.899	572	0	10
2024.01.02	01:25:00	140.899	140.937	140.892	140.935	573	0	10
2024.01.02	01:30:00	140.936	140.957	140.919	140.932	628	0	10
2024.01.02	01:35:00	140.931	140.942	140.899	140.939	686	0	10
2024.01.02	01:40:00	140.938	140.971	140.938	140.966	506	0	10
2024.01.02	01:45:00	140.966	141.109	140.964	141.089	1082	0	10
2024.01.02	01:50:00	141.089	141.108	141.049	141.107	990	0	10
2024.01.02	01:55:00	141.106	141.127	141.100	141.111	647	0	10
2024.01.02	02:00:00	141.111	141.137	141.095	141.108	763	0	10
2024.01.02	02:05:00	141.107	141.167	141.105	141.141	436	0	10
2024.01.02	02:10:00	141.140	141.172	141.125	141.166	402	0	10
2024.01.02	02:15:00	141.166	141.260	141.151	141.255	634	0	10
2024.01.02	02:20:00	141.255	141.331	141.252	141.322	950	0	10
2024.01.02	02:25:00	141.322	141.379	141.289	141.314	768	0	10
2024.01.02	02:30:00	141.314	141.330	141.252	141.259	703	0	10
2024.01.02	02:35:00	141.259	141.292	141.233	141.283	549	0	10
2024.01.02	02:40:00	141.285	141.286	141.239	141.272	394	0	10
2024.01.02	02:45:00	141.273	141.298	141.205	141.225	577	0	10
2024.01.02	02:50:00	141.225	141.261	141.192	141.197	569	0	10
2024.01.02	02:55:00	141.198	141.198	141.137	141.141	708	0	10
2024.01.02	03:00:00	141.142	141.245	141.140	141.215	957	0	10
2024.01.02	03:05:00	141.215	141.223	141.149	141.193	676	0	10
2024.01.02	03:10:00	141.193	141.245	141.182	141.240	374	0	10
2024.01.02	03:15:00	141.240	141.246	141.203	141.212	415	0	8
2024.01.02	03:20:00	141.211	141.308	141.211	141.296	351	0	10
2024.01.02	03:25:00	141.296	141.346	141.269	141.330	682	0	10
2024.01.02	03:30:00	141.330	141.422	141.292	141.421	1438	0	10
2024.01.02	03:35:00	141.421	141.457	141.410	141.443	1114	0	10
2024.01.02	03:40:00	141.444	141.452	141.364	141.366	563	0	10
2024.01.02	03:45:00	141.365	141.421	141.354	141.418	415	0	10
2024.01.02	03:50:00	141.418	141.424	141.395	141.406	387	0	10
2024.01.02	03:55:00	141.406	141.438	141.394	141.435	354	0	10
2024.01.02	04:00:00	141.435	141.437	141.417	141.426	232	0	7
2024.01.02	04:05:00	141.425	141.440	141.392	141.415	586	0	10
2024.01.02	04:10:00	141.415	141.424	141.388	141.394	416	0	10
2024.01.02	04:15:00	141.394	141.395	141.361	141.373	402	0	10
2024.01.02	04:20:00	141.373	141.401	141.372	141.386	414	0	10
2024.01.02	04:25:00	141.386	141.399	141.373	141.399	185	0	7
2024.01.02	04:30:00	141.399	141.668	141.383	141.519	2112	0	10
2024.01.02	04:35:00	141.519	141.521	141.479	141.521	605	0	10
2024.01.02	04:40:00	141.521	141.521	141.470	141.482	511	0	10
2024.01.02	04:45:00	141.482	141.557	141.476	141.527	469	0	10
2024.01.02	04:50:00	141.526	141.564	141.483	141.554	602	0	10
2024.01.02	04:55:00	141.553	141.591	141.534	141.559	825	0	10
2024.01.02	05:00:00	141.558	141.605	141.550	141.577	678	0	10
2024.01.02	05:05:00	141.577	141.595	141.555	141.574	361	0	10
2024.01.02	05:10:00	141.574	141.576	141.517	141.529	557	0	10
2024.01.02	05:15:00	141.529	141.564	141.514	141.558	584	0	10
2024.01.02	05:20:00	141.558	141.593	141.549	141.561	482	0	10
2024.01.02	05:25:00	141.560	141.667	141.559	141.655	644	0	10
2024.01.02	05:30:00	141.656	141.656	141.593	141.598	591	0	10
2024.01.02	05:35:00	141.599	141.611	141.583	141.586	580	0	10
2024.01.02	05:40:00	141.587	141.610	141.571	141.597	486	0	10
2024.01.02	05:45:00	141.597	141.599	141.506	141.511	523	0	10
2024.01.02	05:50:00	141.511	141.544	141.510	141.541	202	0	10
2024.01.02	05:55:00	141.542	141.553	141.489	141.498	298	0	10
2024.01.02	06:00:00	141.498	141.499	141.459	141.495	421	0	10
2024.01.02	06:05:00	141.494	141.551	141.493	141.526	546	0	10
2024.01.02	06:10:00	141.527	141.570	141.523	141.556	499	0	10
2024.01.02	06:15:00	141.553	141.583	141.543	141.583	304	0	10
2024.01.02	06:20:00	141.583	141.583	141.537	141.544	233	0	10
2024.01.02	06:25:00	141.543	141.563	141.540	141.549	205	0	3
2024.01.02	06:30:00	141.549	141.553	141.515	141.536	283	0	10
