<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.02	00:00:00	1.27210	1.27210	1.27205	1.27205	6	0	109
2024.01.02	00:05:00	1.27205	1.27254	1.27197	1.27227	34	0	71
2024.01.02	00:10:00	1.27227	1.27259	1.27217	1.27259	22	0	52
2024.01.02	00:15:00	1.27238	1.27263	1.27221	1.27242	20	0	47
2024.01.02	00:20:00	1.27240	1.27278	1.27201	1.27258	37	0	20
2024.01.02	00:25:00	1.27253	1.27285	1.27245	1.27275	19	0	1
2024.01.02	00:30:00	1.27260	1.27285	1.27171	1.27185	65	0	1
2024.01.02	00:35:00	1.27190	1.27278	1.27167	1.27278	56	0	54
2024.01.02	00:40:00	1.27278	1.27312	1.27278	1.27311	26	0	22
2024.01.02	00:45:00	1.27311	1.27319	1.27286	1.27294	25	0	11
2024.01.02	00:50:00	1.27299	1.27312	1.27279	1.27312	24	0	16
2024.01.02	00:55:00	1.27312	1.27312	1.27266	1.27268	39	0	15
2024.01.02	01:00:00	1.27304	1.27330	1.27301	1.27326	259	0	5
2024.01.02	01:05:00	1.27328	1.27351	1.27324	1.27339	98	0	5
2024.01.02	01:10:00	1.27340	1.27341	1.27312	1.27322	182	0	5
2024.01.02	01:15:00	1.27322	1.27322	1.27269	1.27270	254	0	5
2024.01.02	01:20:00	1.27270	1.27291	1.27259	1.27271	538	0	5
2024.01.02	01:25:00	1.27271	1.27314	1.27262	1.27305	449	0	5
2024.01.02	01:30:00	1.27305	1.27311	1.27285	1.27285	158	0	5
2024.01.02	01:35:00	1.27287	1.27296	1.27282	1.27285	259	0	5
2024.01.02	01:40:00	1.27285	1.27292	1.27268	1.27269	324	0	5
2024.01.02	01:45:00	1.27268	1.27290	1.27259	1.27275	361	0	5
2024.01.02	01:50:00	1.27275	1.27284	1.27271	1.27275	181	0	5
2024.01.02	01:55:00	1.27276	1.27282	1.27265	1.27275	155	0	5
2024.01.02	02:00:00	1.27275	1.27295	1.27265	1.27294	383	0	5
2024.01.02	02:05:00	1.27294	1.27294	1.27267	1.27281	200	0	5
2024.01.02	02:10:00	1.27281	1.27294	1.27273	1.27276	291	0	5
2024.01.02	02:15:00	1.27276	1.27295	1.27274	1.27274	194	0	5
2024.01.02	02:20:00	1.27274	1.27274	1.27228	1.27244	275	0	5
2024.01.02	02:25:00	1.27244	1.27247	1.27214	1.27231	249	0	5
2024.01.02	02:30:00	1.27230	1.27244	1.27223	1.27230	326	0	5
2024.01.02	02:35:00	1.27230	1.27237	1.27221	1.27223	210	0	5
2024.01.02	02:40:00	1.27224	1.27232	1.27216	1.27222	249	0	5
2024.01.02	02:45:00	1.27222	1.27254	1.27220	1.27246	279	0	5
2024.01.02	02:50:00	1.27246	1.27265	1.27246	1.27255	245	0	5
2024.01.02	02:55:00	1.27255	1.27265	1.27243	1.27255	382	0	5
2024.01.02	03:00:00	1.27254	1.27287	1.27238	1.27281	739	0	5
2024.01.02	03:05:00	1.27280	1.27334	1.27262	1.27264	587	0	5
2024.01.02	03:10:00	1.27265	1.27277	1.27244	1.27254	407	0	5
2024.01.02	03:15:00	1.27255	1.27296	1.27254	1.27289	757	0	5
2024.01.02	03:20:00	1.27289	1.27300	1.27266	1.27284	473	0	5
2024.01.02	03:25:00	1.27284	1.27291	1.27253	1.27261	396	0	5
2024.01.02	03:30:00	1.27261	1.27264	1.27225	1.27251	671	0	5
2024.01.02	03:35:00	1.27251	1.27253	1.27214	1.27235	498	0	5
2024.01.02	03:40:00	1.27235	1.27246	1.27228	1.27245	326	0	5
2024.01.02	03:45:00	1.27245	1.27266	1.27242	1.27245	494	0	5
2024.01.02	03:50:00	1.27245	1.27251	1.27223	1.27235	334	0	5
2024.01.02	03:55:00	1.27235	1.27235	1.27201	1.27206	315	0	5
2024.01.02	04:00:00	1.27206	1.27253	1.27202	1.27249	329	0	5
2024.01.02	04:05:00	1.27249	1.27249	1.27215	1.27236	311	0	5
2024.01.02	04:10:00	1.27236	1.27246	1.27217	1.27245	148	0	5
