<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.01.02	06:00:00	1.32090	1.32117	1.32039	1.32112	481	0	5
2020.01.02	06:15:00	1.32113	1.32173	1.32096	1.32109	676	0	5
2020.01.02	06:30:00	1.32109	1.32177	1.32109	1.32150	419	0	6
2020.01.02	06:45:00	1.32150	1.32164	1.32033	1.32070	665	0	5
2020.01.02	07:00:00	1.32070	1.32101	1.32021	1.32054	826	0	3
2020.01.02	07:15:00	1.32054	1.32104	1.32021	1.32064	820	0	4
2020.01.02	07:30:00	1.32063	1.32109	1.32038	1.32097	452	0	3
2020.01.02	07:45:00	1.32097	1.32137	1.32086	1.32134	338	0	4
2020.01.02	08:00:00	1.32134	1.32239	1.32133	1.32214	435	0	2
2020.01.02	08:15:00	1.32215	1.32222	1.32134	1.32145	573	0	5
2020.01.02	08:30:00	1.32145	1.32153	1.32061	1.32085	514	0	4
2020.01.02	08:45:00	1.32085	1.32218	1.32077	1.32187	396	0	4
2020.01.02	09:00:00	1.32198	1.32274	1.32156	1.32244	892	0	4
2020.01.02	09:15:00	1.32245	1.32290	1.32146	1.32198	620	0	3
2020.01.02	09:30:00	1.32199	1.32233	1.32095	1.32208	811	0	3
2020.01.02	09:45:00	1.32208	1.32261	1.32171	1.32195	506	0	6
2020.01.02	10:00:00	1.32195	1.32262	1.32104	1.32113	878	0	5
2020.01.02	10:15:00	1.32114	1.32247	1.32090	1.32119	678	0	4
2020.01.02	10:30:00	1.32119	1.32215	1.32116	1.32169	517	0	5
2020.01.02	10:45:00	1.32166	1.32305	1.32166	1.32215	1100	0	5
2020.01.02	11:00:00	1.32213	1.32269	1.32167	1.32184	586	0	6
2020.01.02	11:15:00	1.32184	1.32244	1.32180	1.32199	342	0	6
2020.01.02	11:30:00	1.32197	1.32231	1.32167	1.32194	498	0	6
2020.01.02	11:45:00	1.32199	1.32203	1.32098	1.32139	443	0	5
2020.01.02	12:00:00	1.32139	1.32146	1.32088	1.32124	571	0	3
2020.01.02	12:15:00	1.32124	1.32138	1.32049	1.32059	493	0	5
2020.01.02	12:30:00	1.32059	1.32139	1.32059	1.32101	467	0	4
2020.01.02	12:45:00	1.32101	1.32128	1.32078	1.32112	419	0	5
2020.01.02	13:00:00	1.32111	1.32113	1.32005	1.32035	551	0	3
2020.01.02	13:15:00	1.32035	1.32049	1.31908	1.31947	594	0	5
2020.01.02	13:30:00	1.31947	1.31993	1.31886	1.31944	718	0	3
2020.01.02	13:45:00	1.31945	1.32012	1.31919	1.31995	561	0	5
2020.01.02	14:00:00	1.31995	1.32097	1.31948	1.32092	734	0	3
2020.01.02	14:15:00	1.32092	1.32126	1.32047	1.32093	746	0	4
2020.01.02	14:30:00	1.32094	1.32115	1.32020	1.32020	533	0	4
2020.01.02	14:45:00	1.32020	1.32035	1.31905	1.31968	601	0	3
2020.01.02	15:00:00	1.31968	1.31969	1.31899	1.31936	616	0	3
2020.01.02	15:15:00	1.31936	1.31949	1.31785	1.31809	936	0	3
2020.01.02	15:30:00	1.31808	1.31820	1.31729	1.31759	816	0	5
2020.01.02	15:45:00	1.31759	1.31823	1.31712	1.31762	662	0	5
2020.01.02	16:00:00	1.31762	1.31772	1.31562	1.31578	962	0	2
2020.01.02	16:15:00	1.31578	1.31632	1.31508	1.31519	731	0	3
2020.01.02	16:30:00	1.31519	1.31570	1.31451	1.31509	1057	0	2
2020.01.02	16:45:00	1.31509	1.31537	1.31351	1.31473	844	0	3
2020.01.02	17:00:00	1.31472	1.31629	1.31454	1.31616	903	0	4
2020.01.02	17:15:00	1.31616	1.31731	1.31587	1.31714	1203	0	2
2020.01.02	17:30:00	1.31712	1.31943	1.31708	1.31831	1170	0	3
2020.01.02	17:45:00	1.31830	1.31925	1.31829	1.31888	1149	0	4
2020.01.02	18:00:00	1.31889	1.31891	1.31741	1.31754	1060	0	4
2020.01.02	18:15:00	1.31754	1.31756	1.31531	1.31570	1024	0	2
2020.01.02	18:30:00	1.31570	1.31573	1.31369	1.31369	910	0	2
2020.01.02	18:45:00	1.31367	1.31409	1.31233	1.31268	1064	0	3
2020.01.02	19:00:00	1.31268	1.31289	1.31216	1.31260	751	0	3
2020.01.02	19:15:00	1.31259	1.31302	1.31150	1.31296	876	0	3
